836.8958141417,24.6447275212
719.2997528773,17.5370036359
600.7906128945,15.1534470430
498.6211848135,13.6317617671
424.0776654229,12.1775238917
708.3476343174,21.1665287280
568.7420466955,18.6192942620
446.4997356573,16.1436598800
347.1498661141,13.9022220131
279.5019452175,12.1007087737
525.0540353138,21.9818248404
367.1954702485,18.5212665339
213.5693258876,13.4720808598
168.2123820668,12.2075282733
99.0540067558,8.7758885912
69.6579278919,7.5366745528
217.4330437212,15.1126526521
668.3312102016,21.0448155594
486.1655115835,13.7232450674
365.7215692863,11.4599010091
274.5876525631,9.7237026154
220.8877055240,8.4495409935
336.8696893623,14.4592726601
223.7536570843,11.6285607190
133.4456901369,8.4634800457
80.6739367314,6.8758813149
52.1352879854,4.5958755803
87.7970333076,8.9433575388
47.3612061599,6.7703474256
41.7635288451,6.8237690440
352.0993721739,14.0821307390
367.0404011831,14.7099600707
169.1813196631,9.3610430620
158.6920797525,11.8540665817
45.1118972901,6.8361715339
152.4423056014,9.3175575104
121.5915268626,7.9336649138
43.5592714432,4.5908443644
39.7307467453,6.3095052165
48.1308108537,5.7340863077
51.4683091481,7.6832747263
