843.8435931279,4.5177836681
699.1920144118,4.1148656996
603.8234021514,3.8264725108
511.7515831815,3.5224072949
445.0475059114,3.2887336622
715.4467665786,4.1683396781
537.0345465159,3.6143649670
438.6163646345,3.2675112603
352.1758822391,2.9286794514
280.3868309351,2.6135103591
501.1502352985,3.4958162521
325.3639523479,2.8183061624
220.0519275014,2.3173682121
155.7102305599,1.9518499227
111.0175163142,1.6478955449
80.2987993582,1.4015953358
233.9924404876,2.3936296867
731.9817927277,4.2189197379
526.0511795549,3.5776772530
395.7960756943,3.1072516289
291.7043600979,2.6659460943
226.8873275480,2.3520845588
318.2121749048,2.7881538878
200.0337467963,2.2118832077
132.6618040665,1.8025982482
91.8194693681,1.5002049028
62.8974588438,1.2421898809
93.1946785047,1.5116991509
42.7944498669,1.0259197360
45.0278941479,1.0527206916
393.6586294373,3.1001623651
396.1414450781,3.1123133642
179.4081914276,2.0965257801
150.9026146492,1.9246622722
51.8013517072,1.1294123715
156.5882859106,1.9593415338
134.6042635570,1.8163955925
48.2170731949,1.0887228526
34.7844248029,0.9251233212
51.4189485448,1.1238309984
55.7167268432,1.1700467946
