881.0763810661,25.9457473318
747.1539165077,18.2161065647
619.8488927167,15.6341446901
511.3873830083,13.9807757636
427.2811481075,12.2695129072
706.1722987324,21.1015263183
563.8912457792,18.4604903012
429.9573669509,15.5455534251
331.2993503772,13.2674604582
266.7488304612,11.5485776337
492.3610207509,20.6131045349
340.2400179730,17.1616388789
198.7702530195,12.5385464887
159.4757673670,11.5734936698
92.0709964415,8.1572147732
65.9420953865,7.1346381855
201.5078127330,14.0057717465
673.2140380233,21.1985689819
488.6031454585,13.7920534182
360.6610799321,11.3013303588
272.7193581751,9.6575425428
215.2588241241,8.2342213403
323.8783097921,13.9016508099
208.6898896284,10.8456911257
119.7740457367,7.5963880515
71.5925523475,6.1018702312
46.4106769588,4.0912346539
73.8438019922,7.5220254986
39.6627368210,5.6698409922
36.2392580671,5.9211549937
345.2598418694,13.8085853494
360.5335089509,14.4491818986
154.0893308612,8.5259818546
142.5962594874,10.6517323164
36.7933536536,5.5755951754
143.0725917299,8.7448631556
114.8506142049,7.4938304646
37.3285096967,3.9341653957
33.2206652374,5.2756612393
44.2854959821,5.2759729503
47.4349436334,7.0811672191
