885.5631029860,5.2377265202
746.0031163160,4.8073238837
598.3886132121,4.3055111905
496.6228959621,3.9223507850
429.8633462897,3.6492050699
700.5570562838,4.6585935161
544.9499945648,4.1087658108
428.0046117281,3.6413069182
346.7779113843,3.2776213151
282.0629697297,2.9560113622
502.2300785564,3.9444315284
334.5412421868,3.2192736478
226.3628906991,2.6481079044
149.3803009376,2.1511947385
97.8313957613,1.7408934321
72.4596689948,1.4982394729
194.0518882358,2.4518392804
787.1121290376,4.9380031695
545.8483829363,4.1121512107
383.7977080703,3.4481349178
284.1695355662,2.9670292020
223.2959786723,2.6301075803
306.4743503060,3.0812726461
192.5649005865,2.4424271947
128.3146425723,1.9937521616
88.1040182220,1.6520794154
63.2279540053,1.3995474469
86.7409462101,1.6392498011
41.4807596340,1.1335910607
47.3047945939,1.2105581126
416.7902465395,3.5932864164
410.9662115797,3.5680926304
182.9614386846,2.3807448048
152.7879809673,2.1755930258
53.4386186473,1.2866507387
177.3852349997,2.3441845313
147.4905874666,2.1375447459
54.6777750217,1.3014829374
39.2502781601,1.1026925272
63.5067641895,1.4026297771
68.1845795030,1.4533698456
