811.6450772070,6.4036235626
698.1713863632,5.9391423886
581.5652962174,5.4205325413
507.0950289405,5.0615949843
438.5359022819,4.7070118496
713.0250217630,6.0019876822
534.9329646729,5.1986717366
422.5707703555,4.6205368807
326.4263208114,4.0610216009
262.5152705364,3.6418327764
443.7902494982,4.7351265742
283.7347496791,3.7861601364
173.9492064005,2.9645169674
108.3203887664,2.3393640925
68.0033783953,1.8535655919
45.0661318935,1.5089257025
51.9877238995,1.6206644896
617.0321399272,5.5833725564
444.0933849145,4.7367434862
323.3949666481,4.0421213047
237.5571212591,3.4643897215
177.2331734107,2.9923695128
245.9438677774,3.5250129255
153.4875657986,2.7847057642
93.7193662135,2.1759924592
62.0417152076,1.7704538575
39.5591718303,1.4137294662
56.8884131301,1.6953314719
21.5731371284,1.0439972785
15.9146093570,0.8966866540
269.2852948343,3.6884935940
268.4264111547,3.6826066832
112.9179425806,2.3884942096
88.7681544135,2.1177335150
20.9668662957,1.0292229871
88.2124061502,2.1110938896
73.1566804728,1.9225148804
24.3518784447,1.1091976688
13.9947517203,0.8408631368
23.2403819182,1.0835883942
22.5330659467,1.0669715965
