871.2225027159,7.3168069782
709.5504470913,6.6031124778
547.5096980673,5.8003334928
448.2082758364,5.2480382501
371.2742531675,4.7764416061
593.1662306895,6.0373348699
457.4256108207,5.3017261877
348.3538135065,4.6266573911
277.1959874277,4.1271525878
214.7639051341,3.6327683256
401.2613163164,4.9655882288
255.1358323653,3.9595222215
171.9954708070,3.2509894599
115.8311763027,2.6679014894
81.6041390610,2.2393044840
54.6280720069,1.8321667305
155.5271656350,3.0914354647
618.6675241461,6.1657472183
425.0420405759,5.1106130555
286.3518735121,4.1947595414
202.4126762552,3.5267600260
159.8285886277,3.1338938947
205.2393256503,3.5512998714
133.5899083724,2.8651270315
84.5536862560,2.2794146184
59.1138416993,1.9059067503
41.0478651301,1.5881895842
56.1642945043,1.8577497438
25.0711511573,1.2412069359
30.1714098486,1.3616166654
271.2354441379,4.0825383838
260.2975399565,3.9993746356
106.7981880181,2.5617632921
88.5478647492,2.3326313204
31.4618367464,1.3904298820
95.3686926375,2.4208059086
77.3027160683,2.1794877520
26.4230269550,1.2742315089
21.5685638633,1.1512447706
31.1545922469,1.3836240169
31.0931433470,1.3822588227
