881.2700018721,7.2222482289
737.3484972480,6.6157297154
625.4689566877,6.1015031652
531.4729318261,5.6240245490
455.6990208173,5.2163315117
721.1215402333,6.5625862320
552.0179455653,5.7545005614
435.6155108773,5.1114906328
349.1892685218,4.5803452831
284.5859712840,4.1383338928
511.1340569342,5.5514959837
330.6752782950,4.4704850763
225.0568477221,3.6911884513
159.7159789650,3.1112078336
112.7482177612,2.6153423636
78.0381697052,2.1766658791
232.5442130431,3.7624823171
773.7232552901,6.8040471393
549.7443225633,5.7418581966
399.6318588647,4.9001289210
293.0068268326,4.1959397664
223.0242095027,3.6643237529
301.8935742622,4.2687994704
191.1408964529,3.4028941764
122.5645739208,2.7277982878
87.1444059547,2.3027904680
57.9861451442,1.8789488323
80.9308504702,2.2179924358
39.6864211866,1.5588816842
46.5968879882,1.6927473938
384.6845934003,4.8275502871
374.2994808563,4.7660021811
154.2319493776,3.0600159467
129.8104750462,2.8165576898
41.1422620696,1.5903501805
135.1211851275,2.8673902174
107.0797872362,2.5492290647
36.0461666830,1.4826850263
26.6961592617,1.2784918145
38.4195229147,1.5279035479
36.2607557589,1.4820742387
