703.9905658625,5.9798438718
600.3770750766,5.5306608048
505.1527873172,5.0770817982
429.8054168065,4.6829214144
374.7450148944,4.3785877547
609.7349964384,5.5829145445
476.4945539851,4.9415311460
375.3604058677,4.3858599111
312.5874783149,4.0045492963
247.7940358889,3.5643351075
452.1138054233,4.8182938305
300.6102918195,3.9293220085
198.7495859648,3.1941837179
141.2968933586,2.6953653978
96.4678543779,2.2258490704
61.2812226009,1.7714268749
79.9017100718,1.9937002831
474.1054496480,4.9240601105
352.4725813509,4.2467876487
253.7201027373,3.6064617466
193.6463347075,3.1502307561
152.2034006344,2.7950103837
212.9994386817,3.3096265175
133.9721145680,2.6256602660
91.3901724647,2.1694497007
60.7234215171,1.7665571032
42.5114105676,1.4789704885
57.2015641336,1.7130196742
24.0290745156,1.1113516101
19.5519531526,0.9997147708
200.1664716613,3.2045460885
195.8677445102,3.1721164946
91.0578520224,2.1662361818
75.2468641807,1.9665381322
21.1632825772,1.0425674316
57.6449728528,1.7231695199
54.7471211255,1.6795996129
16.8848926620,0.9313173872
12.4943131074,0.7997982161
15.7992652888,0.9013334515
15.3932269537,0.8891076459
