707.9642328422,5.8834733950
591.9497338389,5.3862310276
485.2085304086,4.8785397908
416.0978501057,4.5179985882
355.6675165156,4.1816774737
576.3827991476,5.3208918694
431.3344591005,4.6065473991
341.5619414859,4.0994641842
267.3761084691,3.6266264927
210.4749065036,3.2162758823
366.8761560651,4.2478424985
236.2830945160,3.4081414381
149.6374937174,2.7099022155
95.1623662363,2.1602596643
60.5737928238,1.7203546909
40.7910785701,1.4098991865
50.6392610211,1.5348842744
407.9492887151,4.4720865527
292.4813940912,3.7859293170
209.4776163142,3.2072822699
152.0802612508,2.7305196920
113.0458073341,2.3547146330
157.4973955722,2.7827221650
102.8680966007,2.2508263083
63.9971574977,1.7744103868
39.9527577971,1.3988187203
25.8175313355,1.1242295451
40.0400906305,1.3997646875
15.8013418183,0.8797941578
12.7557770435,0.7871365120
141.0842853243,2.6278866746
137.3543851995,2.5951793585
60.7584264774,1.7287933850
47.0692075055,1.5172528548
12.3417867179,0.7756679668
35.6847194232,1.3232191283
28.9227711090,1.1890221943
10.5945053876,0.7195807277
6.2228132664,0.5475412743
8.2422471511,0.6333652698
7.9525908165,0.6212808783
