767.9017488934,4.6410214139
619.5125711496,4.1710489910
484.2620632963,3.6870385090
382.3181847432,3.2727582864
325.1775260809,3.0215237868
522.3962062844,3.8274781714
396.2732705252,3.3368124267
311.2257347732,2.9570214233
245.8982288354,2.6283908042
201.4200597841,2.3789170133
366.4376371619,3.2113551873
241.2601434663,2.6057711811
161.6067142281,2.1323754782
112.6838490929,1.7818100010
80.7175419323,1.5078534210
55.3136137291,1.2473246422
166.4265531429,2.1640210988
469.6013177208,3.6359024504
324.8428685786,3.0223349160
216.0153638221,2.4647399248
155.7343159721,2.0910180757
125.3107501937,1.8777972487
172.5306321631,2.2053430510
106.8040306234,1.7355093340
73.6416196684,1.4418819224
49.6760185385,1.1830546970
35.7127562644,1.0040093869
51.4955608718,1.2045791241
24.1988842380,0.8273766927
30.9817275528,0.9375503226
186.6645139626,2.2942923606
180.6466319636,2.2582657524
82.9217587730,1.5321999536
69.9887877994,1.4060357903
27.9299837955,0.8903904235
65.2769048273,1.3613005436
54.9428585973,1.2480594105
20.8850975701,0.7696573490
16.0684633430,0.6744927117
19.2668738546,0.7394388875
20.9183274581,0.7706834230
