895.1263516537,7.3019567987
728.4731451562,6.5895875422
563.1682258945,5.7887249136
461.6089812249,5.2377005758
381.8310036549,4.7668629824
610.6886287546,6.0253899388
469.5853717977,5.2908558227
358.0384655960,4.6173080478
284.7714557612,4.1187652779
220.7363565581,3.6254281116
411.3360001251,4.9552290915
261.3005869071,3.9511710415
176.2450259424,3.2441756915
118.4186865131,2.6621563038
83.4818763110,2.2345187981
55.9845357480,1.8283321788
159.2681171706,3.0849069936
635.5474638385,6.1532103457
436.8682591341,5.1002885429
294.2416576032,4.1862576452
208.6337546937,3.5198845854
164.4692581626,3.1276550005
211.1427664011,3.5442065863
137.0339900105,2.8591967163
86.6377678520,2.2746338940
60.4817421191,1.9018395878
41.9234934090,1.5847306589
57.5224711982,1.8538323759
25.5559813692,1.2384435876
30.6361876371,1.3584551151
278.7558856256,4.0742811767
267.2345129461,3.9911810616
109.5894063041,2.5564829431
90.5732430960,2.3276384164
31.9766723322,1.3872338356
97.6790903150,2.4157038175
79.3353368269,2.1750037656
26.9994525586,1.2714713178
21.9439092281,1.1486275666
31.8073154963,1.3805978169
31.7877438106,1.3792822249
