808.7602940440,6.3994649176
704.0675093556,5.9798644976
600.8025062588,5.5270604476
521.8968523689,5.1527676947
455.2022448377,4.8187871866
757.2424817305,6.2156241857
597.1358892810,5.5276266562
468.8033884557,4.8971742526
386.7381331753,4.4505648644
305.8718355138,3.9582148942
555.9802349715,5.3402563227
359.5514245333,4.2967355293
232.9457468598,3.4563855636
163.8150662924,2.9022742271
109.8063039443,2.3744395599
68.5878276372,1.8738653054
89.5697651065,2.1140157704
703.9550057679,5.9895096039
520.7618573538,5.1554105459
385.5852391106,4.4417564722
293.7462296009,3.8757256858
230.9220063858,3.4382747194
317.2879560812,4.0336373711
198.7698839571,3.1945967160
134.5405760857,2.6309027161
88.1429279034,2.1293126142
62.0088424572,1.7872685788
80.7936026442,2.0371851468
32.9534209342,1.3023279902
26.0357818413,1.1550675817
356.0842453868,4.2668887928
363.1727653713,4.3139240322
168.9290564707,2.9464382040
133.0232625462,2.6162429561
34.5754500363,1.3335901787
133.0361257053,2.6132982165
113.9917400933,2.4185821366
36.6163413891,1.3721508786
25.1285879234,1.1369566764
39.1733364782,1.4184319632
39.9512291213,1.4319468747
