801.6764035316,6.3745682110
675.4640714126,5.8512997806
561.7715971384,5.3361878679
484.4728796760,4.9554826232
422.2790919210,4.6264834372
676.5792004515,5.8561277676
509.9687845177,5.0842045972
402.0547061718,4.5143351370
310.7155003572,3.9685575422
251.8164120350,3.5726727550
438.0429615150,4.7120465860
266.9213417424,3.6782637904
171.7805596591,2.9507894966
120.9408130265,2.4759260213
85.4594345191,2.0812834444
62.0417247043,1.7733446678
180.8536550203,3.0277141279
653.5669921053,5.7556751902
458.6221610492,4.8214619135
339.4554169481,4.1480367361
258.3551232171,3.6187598342
190.9405040531,3.1110017442
260.5346936111,3.6339923104
159.3113894980,2.8416764949
107.0017000414,2.3288770501
70.1010663938,1.8850094621
48.7615516058,1.5721355218
64.6774842505,1.8106219530
27.9796013372,1.1908909183
28.6892289074,1.2058982366
318.6227789960,4.0187374390
318.9269050975,4.0206549282
141.7227632951,2.6802236068
113.0335343877,2.3936181870
34.5183125193,1.3227446098
123.8300109907,2.5053256106
98.6889199340,2.2365850636
33.1497450626,1.2962576089
24.3807758029,1.1116676884
38.5733272058,1.3982820188
37.4075104835,1.3769894898
