857.4088414693,7.2257909829
718.4538028136,6.6192153617
609.9550107204,6.1048470199
518.2447362267,5.6270948513
445.2736541132,5.2194373557
703.8365772661,6.5663254914
539.9632176136,5.7580823855
426.0515401615,5.1146576764
341.7057053436,4.5832437106
278.7066384527,4.1410309005
501.1506737371,5.5552656367
324.5621080689,4.4736345769
220.8496297770,3.6937740010
157.1515810208,3.1135793287
110.8899978368,2.6173111404
76.7031386086,2.1782734957
228.8697749913,3.7653791096
757.0404056275,6.8083169705
538.0870555783,5.7455165946
391.8857057327,4.9034649789
286.9344107193,4.1986646608
218.4765140731,3.6667356778
296.1245187871,4.2717424139
187.7564587138,3.4053569717
120.5148924336,2.7298372060
85.7974162443,2.3045813875
57.1180787238,1.8804316618
79.5935457187,2.2196616858
39.2084622207,1.5602201199
46.1325949710,1.6942835090
377.3099026112,4.8308799219
367.4931528089,4.7694022803
151.4921207392,3.0622293547
127.8142961082,2.8187579460
40.6209128988,1.5916946492
132.8437797537,2.8695274767
105.0797338586,2.5510185461
35.4738132648,1.4838249862
26.3158093527,1.2795246965
37.7653987513,1.5290354385
35.5646760897,1.4830954869
