857.2737856609,25.9469835156
728.2616844209,18.2175040470
604.3146807698,15.6354835396
498.1439552658,13.9820521571
416.8028316519,12.2706636522
688.8377999047,21.1026332512
551.7473944549,18.4613767181
420.3252931309,15.5463883304
323.7532377034,13.2682268630
260.8089617708,11.5492706933
482.2438396876,20.6137659048
334.0252551781,17.1621268509
194.4959191979,12.5390058438
156.8454080921,11.5737999226
90.1682980316,8.1575290809
64.5784050247,7.1348957412
197.7347563961,14.0061347543
656.3969869218,21.1996379570
476.8419898484,13.7932024664
352.8077326709,11.3022667180
266.5854465874,9.6583983716
210.6610854736,8.2349737202
318.0246823894,13.9022182044
205.2402381204,10.8461197183
117.6773044295,7.5967599825
70.2073016638,6.1021761384
45.5159235989,4.0915293461
72.4747215499,7.5222707561
39.1614593362,5.6699601269
35.7433706628,5.9212678453
337.7784101614,13.8093154107
353.6072555325,14.4498278215
151.2972691720,8.5264231248
140.5426388240,10.6519921109
36.2489555250,5.5757267450
140.7440769620,8.7452219555
112.8185538634,7.4941958552
36.7409909243,3.9343666260
32.8271893622,5.2757617407
43.6171260025,5.2761436539
46.7288430904,7.0813015862
